Neighborhood,LivArea,TotalBedrooms,SalePrice,Source
Bakersfield,366,5,155800,California
Oakland,114,3,111500,California
Oakland,642,3,123500,California
Fresno,392,3,113700,California
Los Angeles,144,5,103800,California
San Francisco,631,2,108300,California
Long Beach,523,2,77500,California
Los Angeles,120,3,65800,California
Long Beach,696,3,67500,California
Oakland,360,5,59200,California
San Francisco,110,2,72000,California
Los Angeles,441,5,92800,California
Long Beach,384,4,112500,California
Long Beach,95,2,75000,California
Oakland,895,4,108000,California
Santa Ana,317,4,65500,California
Los Angeles,77,3,61500,California
Long Beach,882,4,62700,California
Los Angeles,405,4,68800,California
San Jose,182,5,69100,California
San Diego,435,4,75800,California
Fresno,386,2,75000,California
Bakersfield,156,4,112500,California
San Francisco,336,2,192400,California
Bakersfield,479,4,209400,California
Sacramento,129,2,183800,California
Long Beach,858,2,189100,California
San Jose,348,3,156500,California
Santa Ana,131,3,168800,California
Fresno,627,2,162800,California
Los Angeles,360,2,172900,California
Los Angeles,207,2,129700,California
San Diego,455,4,213500,California
Bakersfield,292,2,119400,California
Santa Ana,105,2,131100,California
Los Angeles,754,3,125400,California
San Diego,419,2,151400,California
Santa Ana,103,2,263100,California
Los Angeles,635,4,187100,California
San Diego,440,3,156700,California
Sacramento,98,5,186300,California
Long Beach,416,5,152500,California
Long Beach,426,4,241400,California
Fresno,180,3,340900,California
Santa Ana,794,5,154400,California
Bakersfield,275,4,253900,California
Los Angeles,180,2,109400,California
Sacramento,806,5,105100,California
Oakland,372,3,128500,California
San Jose,113,5,93800,California
San Diego,382,3,99100,California
Oakland,513,3,96400,California
San Francisco,132,3,127000,California
San Diego,680,3,87500,California
Los Angeles,931,5,133900,California
San Jose,67,2,146800,California
San Jose,728,4,124700,California
Sacramento,531,3,110200,California
Fresno,208,4,130800,California
Fresno,828,3,174500,California
Bakersfield,580,2,168100,California
Long Beach,103,4,170400,California
San Jose,718,3,150800,California
Bakersfield,300,5,165200,California
Oakland,108,4,93500,California
San Francisco,395,3,113400,California
Los Angeles,374,4,97300,California
San Diego,150,4,131000,California
Bakersfield,204,3,133400,California
Fresno,309,5,1.00E+05,California
Fresno,90,3,103600,California
Oakland,794,5,145300,California
Los Angeles,1164,5,152400,California
Los Angeles,163,3,145900,California
Bakersfield,708,4,142500,California
San Diego,483,2,75800,California
San Diego,134,5,126100,California
Fresno,509,2,142600,California
Los Angeles,783,2,164700,California
San Francisco,206,5,108500,California
Bakersfield,770,4,178600,California
Santa Ana,459,2,164700,California
San Francisco,191,3,122500,California
San Diego,742,4,179500,California
Los Angeles,786,2,205100,California
Santa Ana,111,3,158600,California
San Francisco,1388,3,90200,California
San Diego,362,4,67500,California
Santa Ana,250,3,99400,California
Bakersfield,492,5,101400,California
Bakersfield,598,3,87700,California
San Jose,88,4,87000,California
San Jose,547,3,94600,California
Long Beach,381,5,181800,California
Sacramento,167,5,117800,California
San Diego,468,5,140300,California
Los Angeles,579,2,150000,California
San Diego,78,4,134400,California
Oakland,605,2,151900,California
Oakland,430,4,165200,California
Sacramento,167,4,161700,California
Fresno,475,3,170500,California
Bakersfield,386,5,174200,California
Los Angeles,150,4,144100,California
Bakersfield,671,4,163900,California
Santa Ana,338,3,103900,California
Oakland,122,5,122200,California
Fresno,448,4,136000,California
Oakland,379,2,156500,California
Fresno,81,3,99200,California
San Diego,787,3,110600,California
Long Beach,670,2,162200,California
Oakland,190,2,177500,California
Bakersfield,887,4,166000,California
Long Beach,454,4,160800,California
Santa Ana,52,4,154800,California
San Francisco,643,5,143100,California
San Jose,616,3,87100,California
Oakland,182,4,95300,California
San Francisco,858,4,100700,California
Long Beach,502,3,113900,California
Los Angeles,84,4,100200,California
Santa Ana,992,2,125000,California
San Jose,555,4,129800,California
Santa Ana,161,4,83500,California
San Francisco,384,4,139800,California
San Francisco,512,3,98500,California
San Jose,197,3,156900,California
Santa Ana,654,2,165900,California
Santa Ana,347,2,133900,California
San Francisco,124,4,225000,California
Fresno,703,3,166000,California
Oakland,275,5,144800,California
San Diego,120,5,178300,California
San Jose,380,4,139300,California
Long Beach,448,4,150800,California
Fresno,147,5,196100,California
San Francisco,527,2,116100,California
Bakersfield,404,3,129400,California
Fresno,127,4,166400,California
Sacramento,794,2,126500,California
Sacramento,452,4,135700,California
Oakland,108,3,172400,California
Los Angeles,520,3,113700,California
San Diego,365,4,159700,California
Fresno,90,2,156300,California
San Francisco,496,2,204200,California
Oakland,298,5,212600,California
Long Beach,103,4,199900,California
Fresno,537,5,205400,California
Oakland,375,5,206700,California
San Francisco,126,5,287700,California
San Jose,570,4,245200,California
Long Beach,335,3,294100,California
Bakersfield,123,5,297300,California
San Jose,480,4,211000,California
Bakersfield,396,4,225400,California
Long Beach,138,4,269600,California
Bakersfield,626,2,228200,California
San Jose,534,5,235500,California
San Francisco,67,2,166900,California
Oakland,861,4,186100,California
Los Angeles,450,2,211800,California
San Jose,90,2,197100,California
Fresno,646,4,189600,California
San Diego,674,3,266000,California
Oakland,152,3,186400,California
San Francisco,682,2,190000,California
San Francisco,554,3,243000,California
Sacramento,136,5,235600,California
Los Angeles,540,4,196200,California
San Jose,365,2,182000,California
Fresno,236,2,169400,California
San Diego,759,2,179300,California
Oakland,558,5,235700,California
Bakersfield,211,2,205100,California
Los Angeles,755,5,220800,California
Fresno,288,2,233200,California
Fresno,127,2,232100,California
Long Beach,684,3,265700,California
San Francisco,449,3,247900,California
Los Angeles,116,3,273200,California
Sacramento,548,5,91100,California
Long Beach,370,4,134500,California
San Diego,233,3,136200,California
Sacramento,1407,5,250000,California
Long Beach,542,3,87500,California
Long Beach,220,3,137500,California
Fresno,1019,2,136400,California
San Jose,452,3,75000,California
Oakland,162,5,156300,California
Santa Ana,1138,4,140600,California
Oakland,589,5,178300,California
Sacramento,210,2,175900,California
San Diego,756,4,139900,California
Long Beach,548,4,138200,California
Long Beach,169,4,178200,California
Los Angeles,495,2,169300,California
Oakland,366,5,161900,California
San Diego,99,4,166600,California
Bakersfield,709,3,148900,California
San Jose,590,5,165500,California
Sacramento,165,2,194000,California
San Jose,895,4,226900,California
Bakersfield,575,3,202800,California
San Francisco,148,3,211500,California
San Jose,747,4,165500,California
Santa Ana,597,4,161700,California
Long Beach,182,4,192300,California
Santa Ana,893,2,193200,California
Oakland,313,2,184000,California
San Francisco,99,5,217200,California
Long Beach,587,4,182000,California
Bakersfield,342,4,161300,California
San Diego,108,2,161000,California
Long Beach,779,4,144900,California
Long Beach,308,5,259500,California
Long Beach,86,5,210500,California
San Diego,390,3,244100,California
Los Angeles,598,4,184800,California
Santa Ana,203,5,229200,California
Fresno,933,4,196100,California
Oakland,720,2,204100,California
San Francisco,185,2,240200,California
San Jose,1016,2,231100,California
Long Beach,754,2,213200,California
Santa Ana,195,3,207200,California
San Francisco,893,3,184100,California
Los Angeles,763,4,179000,California
Long Beach,177,4,190700,California
Oakland,1164,3,167800,California
Fresno,547,2,246700,California
San Francisco,176,5,126700,California
Oakland,954,5,260400,California
Sacramento,283,5,200600,California
Santa Ana,85,2,267400,California
Fresno,747,4,265900,California
Santa Ana,613,3,206200,California
Oakland,154,2,171000,California
Santa Ana,855,5,151100,California
Santa Ana,482,2,160900,California
Oakland,144,3,166700,California
Sacramento,791,4,106300,California
San Francisco,411,2,112500,California
Santa Ana,156,5,151000,California
San Diego,681,3,151800,California
Long Beach,485,5,159800,California
Los Angeles,85,5,165700,California
Bakersfield,424,5,175000,California
Oakland,283,2,182000,California
San Diego,85,3,190800,California
Bakersfield,398,4,298200,California
San Francisco,733,3,305100,California
San Diego,109,2,162500,California
Fresno,628,5,220500,California
Long Beach,344,4,208300,California
Los Angeles,113,4,202300,California
Los Angeles,498,5,237000,California
Long Beach,394,5,213100,California
San Diego,166,2,322300,California
Long Beach,559,3,267100,California
San Francisco,466,2,268000,California
Sacramento,113,2,273600,California
Oakland,1910,2,339200,California
San Diego,1881,4,330200,California
Sacramento,107,5,163100,California
Los Angeles,576,4,231400,California
San Francisco,384,3,227800,California
Oakland,144,3,197100,California
Long Beach,576,3,144600,California
San Francisco,261,5,279300,California
Oakland,105,5,344800,California
San Diego,569,5,266500,California
San Diego,310,4,184900,California
Santa Ana,120,3,234700,California
Bakersfield,735,5,351200,California
Oakland,464,5,358800,California
Los Angeles,120,2,367700,California
San Diego,646,2,275300,California
Santa Ana,288,5,232800,California
Santa Ana,86,2,216100,California
Los Angeles,858,2,114300,California
San Jose,494,4,226000,California
San Jose,219,3,252100,California
Santa Ana,847,5,225000,California
Oakland,475,3,250000,California
Santa Ana,196,2,264900,California
San Francisco,1301,4,259800,California
Long Beach,640,2,292500,California
Bakersfield,132,5,306800,California
San Jose,1278,4,306900,California
Bakersfield,560,3,266800,California
Santa Ana,126,3,283900,California
Santa Ana,395,3,288000,California
Sacramento,504,4,268800,California
Santa Ana,164,2,263300,California
Santa Ana,802,2,340900,California
Fresno,501,2,397500,California
Los Angeles,166,3,271000,California
San Diego,969,5,335700,California
San Francisco,458,5,310600,California
Fresno,109,2,349100,California
Long Beach,937,5,321200,California
Los Angeles,1149,3,275800,California
Oakland,195,3,356200,California
Bakersfield,1081,3,312700,California
Fresno,633,5,390600,California
Oakland,164,4,469400,California
Santa Ana,516,2,258200,California
Bakersfield,519,3,260300,California
San Diego,92,5,275000,California
San Jose,545,5,350000,California
San Francisco,265,5,250000,California
San Francisco,82,4,266000,California
Long Beach,389,2,269800,California
Oakland,400,4,157200,California
San Diego,166,2,343500,California
Fresno,456,4,296100,California
San Jose,652,3,312500,California
San Francisco,73,5,345800,California
Los Angeles,681,2,343700,California
Santa Ana,439,3,359100,California
Long Beach,105,3,403400,California
Santa Ana,447,2,356000,California
Los Angeles,288,3,369200,California
Long Beach,165,5,341300,California
Long Beach,824,2,356700,California
Long Beach,549,3,425100,California
Bakersfield,165,4,356100,California
Bakersfield,1016,3,461400,California
Long Beach,563,4,432400,California
Long Beach,182,4,434700,California
Long Beach,559,3,350000,California
San Diego,426,3,381900,California
San Diego,187,3,324600,California
San Diego,845,2,399300,California
San Francisco,595,4,443800,California
San Diego,150,2,386600,California
Santa Ana,1449,4,256400,California
Santa Ana,512,3,2.00E+05,California
Oakland,165,3,500001,California
Fresno,890,5,294800,California
Bakersfield,481,3,188500,California
San Jose,139,3,359300,California
San Diego,806,4,358700,California
Los Angeles,498,3,287300,California
San Diego,165,4,441400,California
San Diego,628,4,494000,California
Bakersfield,503,5,500001,California
Fresno,144,4,500001,California
Long Beach,838,2,398200,California
San Francisco,754,2,500001,California
San Diego,173,3,500001,California
Long Beach,982,3,372000,California
Santa Ana,448,2,351300,California
Santa Ana,134,2,450400,California
Oakland,546,4,382200,California
San Diego,396,4,500001,California
Fresno,120,2,294400,California
Santa Ana,520,3,500001,California
San Francisco,435,2,455300,California
Bakersfield,148,2,406500,California
Santa Ana,494,3,310300,California
Fresno,329,5,279500,California
Long Beach,116,3,348200,California
San Diego,546,5,433300,California
San Jose,210,3,257100,California
Long Beach,99,2,350000,California
San Jose,408,3,426100,California
Bakersfield,308,3,394400,California
San Jose,82,2,387200,California
Sacramento,408,5,99400,California
Los Angeles,282,4,85000,California
Long Beach,175,3,102700,California
Santa Ana,445,2,186500,California
San Jose,656,3,155000,California
San Jose,184,4,252400,California
San Diego,794,5,206300,California
Santa Ana,426,2,73400,California
Long Beach,222,3,367100,California
San Francisco,1109,5,402600,California
Bakersfield,578,4,314200,California
San Francisco,157,3,454100,California
Santa Ana,735,3,500001,California
San Jose,533,4,416500,California
Oakland,138,2,364500,California
Bakersfield,826,3,369900,California
Oakland,565,2,500001,California
Fresno,171,4,314000,California
Santa Ana,777,5,389900,California
Fresno,418,5,355600,California
Sacramento,230,2,370200,California
Bakersfield,594,5,404300,California
Oakland,491,5,354200,California
San Francisco,148,5,399700,California
San Francisco,821,4,434500,California
San Francisco,376,2,401800,California
Oakland,109,2,423200,California
Fresno,1045,5,438000,California
San Jose,393,3,475000,California
San Diego,132,4,367500,California
Sacramento,961,5,378100,California
San Jose,847,5,500001,California
San Jose,234,5,500001,California
Bakersfield,712,4,500001,California
Fresno,537,4,499000,California
Sacramento,142,4,204200,California
San Francisco,1117,4,166800,California
Oakland,681,5,213700,California
San Jose,144,3,162500,California
San Diego,642,4,500001,California
Santa Ana,623,4,500001,California
Oakland,148,3,500001,California
Long Beach,832,4,485400,California
Long Beach,643,5,210100,California
San Jose,197,3,194700,California
Fresno,1015,4,181200,California
Santa Ana,344,5,285400,California
Santa Ana,118,4,307000,California
Fresno,863,3,353600,California
Bakersfield,451,5,365800,California
Los Angeles,162,3,427700,California
Bakersfield,610,4,366700,California
San Diego,495,5,237400,California
San Francisco,174,2,288000,California
Oakland,968,5,329400,California
San Jose,441,2,291700,California
San Jose,188,2,320400,California
San Diego,555,5,286900,California
Los Angeles,327,4,312600,California
San Francisco,148,4,253600,California
Santa Ana,711,4,205100,California
San Diego,305,5,197600,California
Bakersfield,95,2,198500,California
Long Beach,436,2,310700,California
Long Beach,286,4,171100,California
Santa Ana,91,5,147100,California
Sacramento,432,4,155700,California
Sacramento,256,5,197000,California
Los Angeles,134,4,203700,California
San Diego,669,2,134500,California
Oakland,364,2,150200,California
Long Beach,122,2,123000,California
Santa Ana,609,2,147700,California
Fresno,434,2,174200,California
Fresno,137,4,178900,California
San Jose,479,5,173200,California
Bakersfield,516,3,175400,California
Los Angeles,106,4,162000,California
Bakersfield,494,5,191100,California
Fresno,605,4,195000,California
San Jose,183,4,193300,California
Fresno,847,4,198000,California
Los Angeles,565,2,243200,California
Bakersfield,173,3,218600,California
Fresno,1061,3,184800,California
Long Beach,707,5,269400,California
Long Beach,266,4,235600,California
Los Angeles,1275,4,237700,California
Oakland,682,3,170500,California
San Francisco,217,2,246400,California
Bakersfield,1276,2,240300,California
Sacramento,658,2,248700,California
Oakland,264,4,272900,California
Oakland,817,5,209800,California
Oakland,659,2,201000,California
San Jose,276,3,272400,California
Santa Ana,1145,5,184000,California
Sacramento,717,3,164700,California
Santa Ana,247,5,227400,California
San Francisco,1050,3,149700,California
San Francisco,720,2,190000,California
Long Beach,180,3,196600,California
Santa Ana,1478,4,191400,California
Los Angeles,823,4,194200,California
Sacramento,239,5,185000,California
Bakersfield,1187,2,157800,California
Los Angeles,606,5,164300,California
Bakersfield,161,4,161000,California
Fresno,861,4,171100,California
Santa Ana,609,4,109000,California
Fresno,136,2,170800,California
Long Beach,651,3,173500,California
Sacramento,434,3,162800,California
San Diego,136,3,85100,California
Los Angeles,777,5,175000,California
San Francisco,518,5,112500,California
Oakland,137,3,212500,California
Long Beach,789,2,104200,California
Fresno,520,3,80400,California
San Diego,187,2,69800,California
Santa Ana,662,3,81300,California
Bakersfield,468,5,76400,California
Fresno,150,2,68600,California
San Jose,768,3,67500,California
Bakersfield,495,2,131300,California
San Jose,146,4,132900,California
Oakland,748,3,110000,California
Sacramento,582,5,113600,California
San Jose,133,2,112200,California
San Jose,728,2,113800,California
Santa Ana,434,5,134100,California
San Francisco,134,2,156600,California
Fresno,706,3,158800,California
Bakersfield,501,5,150100,California
Fresno,146,2,130800,California
Santa Ana,629,5,120700,California
San Jose,419,2,129400,California
Los Angeles,140,4,114200,California
San Francisco,795,5,97200,California
Long Beach,422,3,97700,California
San Diego,153,5,110300,California
San Francisco,560,4,93900,California
Bakersfield,458,5,107800,California
Los Angeles,196,4,133700,California
Oakland,763,4,182800,California
San Francisco,573,3,146100,California
Fresno,139,2,120800,California
Long Beach,974,4,133300,California
Santa Ana,563,3,103600,California
Los Angeles,200,2,165100,California
Los Angeles,824,4,210800,California
Los Angeles,477,3,186900,California
Fresno,132,4,144600,California
Long Beach,845,4,140400,California
Fresno,548,5,140800,California
Sacramento,448,4,141600,California
Sacramento,1276,4,139100,California
Fresno,762,5,150800,California
Long Beach,263,5,134100,California
Santa Ana,1539,3,135800,California
San Diego,861,5,142600,California
Long Beach,239,4,135300,California
San Francisco,2158,5,133400,California
San Francisco,671,4,135100,California
Fresno,240,4,111700,California
Long Beach,1260,3,111600,California
Fresno,844,2,114600,California
Oakland,323,2,104700,California
Bakersfield,1101,5,143300,California
Santa Ana,846,5,140300,California
Long Beach,137,3,145500,California
Bakersfield,771,3,143900,California
San Jose,635,4,105200,California
San Jose,146,2,105200,California
Sacramento,767,2,95600,California
Santa Ana,655,2,81700,California
Santa Ana,164,5,79000,California
Fresno,898,2,105800,California
Los Angeles,509,2,72900,California
Santa Ana,173,4,79700,California
Bakersfield,845,5,71600,California
Long Beach,529,3,88000,California
Fresno,154,4,84300,California
Santa Ana,748,3,79400,California
Oakland,502,2,121600,California
Bakersfield,169,2,69100,California
Santa Ana,989,5,37900,California
Fresno,610,3,269800,California
Bakersfield,134,2,274500,California
Long Beach,668,2,275000,California
Oakland,597,4,95000,California
San Francisco,159,3,91500,California
Santa Ana,980,5,86100,California
Santa Ana,870,2,87000,California
Fresno,188,3,84200,California
San Diego,828,5,93800,California
Sacramento,587,3,94000,California
Sacramento,158,3,104200,California
Long Beach,843,2,186800,California
Long Beach,814,3,90300,California
Los Angeles,247,2,111500,California
Fresno,550,5,88300,California
San Diego,381,4,112100,California
Santa Ana,109,5,156300,California
Los Angeles,743,4,140600,California
Bakersfield,574,2,122400,California
Los Angeles,182,3,129100,California
Fresno,675,4,119600,California
Oakland,498,3,167800,California
San Jose,158,4,178400,California
Los Angeles,633,5,177800,California
San Jose,295,2,286500,California
Sacramento,202,5,253400,California
Bakersfield,447,5,247300,California
Oakland,323,4,267700,California
San Diego,106,5,321600,California
Oakland,500,3,288200,California
San Diego,373,4,401000,California
Santa Ana,170,4,304000,California
Los Angeles,520,4,261900,California
Long Beach,329,2,22500,California
San Diego,90,2,183300,California
Long Beach,1252,3,220100,California
Long Beach,722,5,195800,California
Oakland,104,4,186900,California
Sacramento,851,2,212200,California
San Diego,352,2,239000,California
Long Beach,281,3,218100,California
Santa Ana,1436,2,200400,California
San Jose,459,2,209100,California
Bakersfield,115,5,217200,California
Fresno,783,3,223000,California
Long Beach,451,5,141700,California
Sacramento,135,2,162500,California
Santa Ana,775,4,311400,California
San Francisco,414,2,263200,California
San Diego,125,3,262000,California
San Francisco,751,4,273700,California
Los Angeles,486,3,234900,California
Long Beach,151,2,358500,California
Bakersfield,787,4,333700,California
San Francisco,508,5,287500,California
San Jose,110,3,324400,California
Long Beach,721,3,315500,California
Los Angeles,650,2,331200,California
Sacramento,136,3,109400,California
San Francisco,1024,5,85800,California
San Diego,787,5,73200,California
San Francisco,149,5,68400,California
Oakland,1181,4,74600,California
Fresno,477,5,78300,California
San Francisco,144,5,66900,California
San Jose,648,2,105900,California
Sacramento,618,5,69500,California
Oakland,126,3,122400,California
Fresno,1249,3,75000,California
Bakersfield,873,5,103600,California
Sacramento,193,4,103100,California
Santa Ana,576,2,152700,California
Bakersfield,804,4,116700,California
San Diego,108,5,71100,California
San Diego,648,2,212500,California
San Diego,537,2,187500,California
Fresno,159,5,87500,California
Fresno,1038,3,92200,California
Fresno,560,4,91300,California
Sacramento,109,4,173400,California
Bakersfield,621,2,2.00E+05,California
Oakland,351,3,84600,California
San Francisco,111,5,107200,California
Long Beach,607,3,114800,California
San Diego,358,4,131600,California
Bakersfield,134,5,104200,California
Fresno,864,5,110500,California
Sacramento,408,5,136800,California
San Jose,142,3,109700,California
Oakland,479,5,99300,California
Fresno,355,5,103600,California
San Diego,114,3,118500,California
Santa Ana,456,2,141900,California
Los Angeles,358,2,85800,California
Oakland,88,2,90400,California
Long Beach,594,2,86900,California
San Francisco,321,2,89600,California
Los Angeles,89,5,313400,California
Los Angeles,600,2,126100,California
Fresno,347,4,126600,California
Los Angeles,130,2,103600,California
Long Beach,1077,4,96100,California
San Francisco,458,2,104200,California
Sacramento,165,2,107200,California
Long Beach,715,2,101900,California
Bakersfield,442,4,94400,California
San Francisco,122,3,86700,California
Oakland,466,2,100800,California
Fresno,303,4,114100,California
Los Angeles,33,4,107800,California
Fresno,333,2,134700,California
San Diego,223,2,162500,California
Santa Ana,81,4,127600,California
Oakland,989,4,109700,California
Sacramento,383,3,121400,California
Sacramento,192,3,117700,California
San Francisco,688,2,118800,California
Bakersfield,548,2,97600,California
Sacramento,156,5,87500,California
Los Angeles,640,4,126000,California
Sacramento,418,2,206300,California
San Francisco,91,3,437500,California
Oakland,762,2,500001,California
Bakersfield,793,5,172200,California
Oakland,94,2,163400,California
Oakland,504,3,113200,California
Fresno,351,4,127300,California
Bakersfield,106,4,128600,California
San Jose,721,3,128200,California
Fresno,352,5,132600,California
Fresno,124,2,119300,California
Bakersfield,572,3,118500,California
Santa Ana,574,2,120100,California
Los Angeles,92,3,87500,California
Fresno,524,3,95500,California
Sacramento,552,2,213300,California
Oakland,141,3,239600,California
Los Angeles,608,2,173400,California
Santa Ana,385,4,228900,California
San Jose,156,3,217500,California
Oakland,474,4,197500,California
Bakersfield,347,2,172500,California
Oakland,101,5,198900,California
Oakland,463,2,187900,California
Santa Ana,453,4,186600,California
Sacramento,154,3,163300,California
Bakersfield,463,3,176900,California
San Francisco,309,3,217100,California
Santa Ana,165,4,180800,California
Oakland,462,2,300600,California
Los Angeles,515,4,170100,California
Sacramento,89,2,207600,California
Santa Ana,864,3,202800,California
Los Angeles,1029,3,196300,California
Fresno,103,3,230600,California
Los Angeles,441,5,167400,California
Oakland,427,5,184600,California
Fresno,97,3,146100,California
Los Angeles,767,2,128300,California
Long Beach,230,5,142600,California
Los Angeles,165,3,120500,California
Sacramento,444,3,111300,California
Oakland,317,4,121600,California
San Francisco,208,5,148500,California
Oakland,462,4,108300,California
Fresno,361,3,127900,California
San Jose,185,4,128600,California
San Jose,494,3,150900,California
San Francisco,413,4,138100,California
Oakland,86,2,158700,California
Bakersfield,567,2,141300,California
San Francisco,347,4,141200,California
Fresno,117,5,108700,California
Sacramento,621,2,106900,California
San Francisco,459,5,94700,California
Sacramento,180,3,117500,California
Bakersfield,463,3,151700,California
Long Beach,617,5,140200,California
Sacramento,181,4,132200,California
Los Angeles,432,4,131700,California
Bakersfield,312,2,136600,California
Santa Ana,96,5,133800,California
Santa Ana,716,4,126400,California
Fresno,432,4,118800,California
Fresno,102,5,1.00E+05,California
Oakland,468,4,98000,California
Fresno,322,2,115600,California
Long Beach,105,3,162500,California
San Jose,536,4,170700,California
Los Angeles,391,5,208300,California
San Jose,118,2,118800,California
San Diego,566,5,155900,California
Sacramento,380,2,141400,California
San Jose,96,3,138500,California
Fresno,899,3,56700,California
San Francisco,289,2,49600,California
Los Angeles,97,3,47500,California
Bakersfield,886,2,47500,California
Sacramento,547,4,44800,California
Bakersfield,147,4,50400,California
Sacramento,616,3,56700,California
Bakersfield,779,5,59200,California
Long Beach,165,2,53000,California
San Jose,1105,5,47700,California
Long Beach,453,3,43300,California
Bakersfield,245,2,52600,California
San Jose,1146,5,46900,California
Sacramento,539,2,93900,California
Oakland,156,2,90300,California
Long Beach,1277,4,50000,California
Fresno,416,2,56400,California
Bakersfield,97,3,39600,California
Sacramento,691,3,75000,California
Oakland,353,2,51800,California
Santa Ana,144,4,61200,California
Sacramento,584,2,46700,California
Fresno,545,3,43800,California
Los Angeles,127,4,52600,California
San Diego,616,2,54100,California
Long Beach,406,2,62100,California
Oakland,88,3,67500,California
Fresno,705,3,73900,California
Fresno,441,4,53000,California
Sacramento,143,3,53500,California
San Jose,641,4,52800,California
Oakland,504,3,48500,California
San Francisco,85,5,57800,California
Sacramento,684,5,49500,California
Santa Ana,329,5,51300,California
Sacramento,226,2,52500,California
San Jose,912,2,34400,California
Sacramento,459,2,44100,California
Oakland,132,3,45300,California
San Francisco,698,2,61800,California
Long Beach,448,5,44400,California
San Jose,253,4,60600,California
San Diego,587,3,49800,California
San Diego,405,5,50800,California
San Jose,182,4,58500,California
Oakland,554,5,60800,California
San Francisco,765,4,52600,California
San Francisco,136,3,45500,California
Long Beach,688,4,52100,California
Santa Ana,651,5,50000,California
Santa Ana,218,4,93100,California
San Francisco,658,4,120300,California
San Diego,370,4,62500,California
Oakland,120,3,93100,California
Fresno,691,3,117900,California
San Diego,630,4,171700,California
Bakersfield,84,5,121600,California
San Francisco,742,2,108300,California
San Diego,756,3,153800,California
San Francisco,309,3,225000,California
San Jose,567,3,65900,California
Oakland,427,5,127200,California
San Jose,100,2,89500,California
Sacramento,726,2,54200,California
Los Angeles,335,2,151400,California
Sacramento,103,2,91600,California
Bakersfield,510,3,70400,California
San Jose,347,3,49300,California
San Francisco,91,5,88300,California
Long Beach,447,3,74200,California
Long Beach,316,3,92300,California
San Jose,87,4,110400,California
Sacramento,449,3,58000,California
Bakersfield,314,3,65300,California
San Diego,96,2,89500,California
San Jose,447,4,61200,California
Bakersfield,428,4,92800,California
Bakersfield,91,5,92600,California
Oakland,688,2,66700,California
Los Angeles,885,3,68400,California
Long Beach,142,4,96000,California
Fresno,651,3,74200,California
Fresno,433,2,81300,California
Los Angeles,118,2,67900,California
Los Angeles,499,4,78300,California
Los Angeles,608,2,96700,California
Fresno,152,2,72000,California
Sacramento,1030,3,67300,California
San Jose,442,3,48800,California
San Diego,163,3,57100,California
Santa Ana,621,4,55600,California
San Francisco,807,4,67900,California
San Francisco,216,3,54200,California
San Diego,813,4,55100,California
Long Beach,288,5,66900,California
Sacramento,94,2,68500,California
Long Beach,720,2,69200,California
Los Angeles,202,4,58400,California
Fresno,104,3,57100,California
San Jose,671,4,78400,California
San Diego,493,3,56100,California
Fresno,136,2,45000,California
Oakland,670,5,59000,California
Long Beach,607,2,61300,California
Fresno,144,3,51300,California
San Francisco,1122,4,52000,California
Fresno,910,4,46600,California
Sacramento,213,3,49800,California
San Jose,991,5,50600,California
Sacramento,653,2,53400,California
Bakersfield,270,2,45500,California
Long Beach,1414,4,49100,California
Oakland,550,3,56000,California
Oakland,214,2,54600,California
Santa Ana,747,3,49400,California
San Jose,439,3,69100,California
Fresno,165,4,62800,California
Fresno,1287,3,70100,California
San Francisco,425,3,48300,California
Los Angeles,146,3,50800,California
Bakersfield,620,4,59600,California
San Jose,403,5,55600,California
San Francisco,155,3,51300,California
Bakersfield,750,5,54200,California
Oakland,423,5,55400,California
Long Beach,180,5,58700,California
Bakersfield,657,3,52800,California
Long Beach,687,2,59800,California
Sacramento,187,3,44500,California
San Diego,1072,4,69000,California
Sacramento,651,4,74700,California
San Jose,209,4,71300,California
Oakland,872,5,86900,California
San Diego,341,2,64700,California
Fresno,99,4,67900,California
Los Angeles,600,4,87500,California
San Diego,436,4,88300,California
Oakland,180,4,72000,California
Bakersfield,495,3,87700,California
Oakland,366,4,82000,California
Bakersfield,99,5,75900,California
Long Beach,893,2,74600,California
Fresno,624,4,78800,California
Bakersfield,175,3,85700,California
San Francisco,845,5,84700,California
Oakland,614,2,81400,California
Long Beach,148,4,55000,California
Santa Ana,834,2,66400,California
Long Beach,298,5,72800,California
San Diego,103,4,71500,California
Bakersfield,505,3,69200,California
Santa Ana,347,2,87500,California
Bakersfield,91,5,73000,California
Oakland,440,3,76900,California
Oakland,294,5,70400,California
Sacramento,97,4,74300,California
San Diego,432,5,81300,California
Bakersfield,292,4,70700,California
Los Angeles,200,3,72300,California
Oakland,1085,3,60200,California
Los Angeles,558,5,64700,California
Sacramento,146,5,67300,California
Sacramento,966,2,67700,California
San Jose,576,4,61900,California
Sacramento,245,3,58100,California
Santa Ana,796,4,70700,California
Los Angeles,813,4,60200,California
Santa Ana,199,2,87600,California
Long Beach,834,4,73000,California
Bakersfield,697,4,59100,California
Los Angeles,85,3,58700,California
Los Angeles,671,4,89900,California
Bakersfield,643,5,72200,California
Oakland,134,4,78900,California
Fresno,738,5,85000,California
Los Angeles,599,4,83400,California
Long Beach,142,4,69600,California
Fresno,595,2,71300,California
Fresno,443,2,65600,California
Fresno,149,5,68100,California
Los Angeles,768,5,71600,California
